NameSpace 27_2013 28_2013 29_2013 30_2013 31_2013 32_2013 33_2013 34_2013 35_2013 36_2013 37_2013 38_2013 39_2013 40_2013 41_2013 42_2013 43_2013 44_2013 45_2013 46_2013 47_2013 48_2013 49_2013 50_2013 51_2013 52_2013 00_2014 01_2014 02_2014 03_2014 04_2014 05_2014 06_2014 07_2014 08_2014 09_2014 10_2014 11_2014 12_2014 13_2014 14_2014 15_2014 16_2014 17_2014 18_2014 19_2014 20_2014 21_2014
1691 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1692 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 102 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
1693 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 0 0 0 3 2 0 0 0 0 0 0 0 0 0 0 0 171 0 0 0 0 0 0 0 0 0 0 1 0 4 0 0
1694 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0
1695 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1696 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 34 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1697 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1698 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 3 0 0 0 1
1699 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 6 1 0 0 1 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 1 0 0 0 0 0 0 0 1 20 0 0 0 0 4 0
1700 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 15 16 26 0 11 32 0 18 20 38 0 23 33 36 39 23 28 17
1701 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
1702 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 7 12 0 0
1703 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 1 1 0 0 0 1 1 0 0 0 1 1 0 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1704 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 9 2 7 1 0 10 0 0 0 0 1 0 16 0 0 0 7 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1705 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 4 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1706 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1707 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1708 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0
1709 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 0 1 3 0 3 0 1 0 0 0 0 0 0 1 0 2 0 0 2 0 1 0 0 1 0 1 0 0 1 0 0 0
1710 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1711 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1712 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 12 9 23 10 5 1 6 4 14 2 3 20 4 0 0 0 8 1 9 2 5 1 1 4 2 2 0 2 1 0 1 0 0 3 2 1 1
1713 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 45 9 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1714 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1715 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1716 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 45 151 68 0 1 76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 27 9 6 0 0 0 0 0
1717 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1718 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1719 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 5 0 0 0 0 0 0 0 0 0 0 3 1 0 0 0 0 0 1 0 1 4 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1
1720 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 8 7 0 0 0 0 0 0 0 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1721 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 14 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 0 1 0 2 0 0 0 0 0 0 0 0
1722 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 10 118 23 34 12 9 53 22 15 23 33 0 2 3 8 3 11 0 1
1723 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0
1724 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1725 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 6 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1726 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 3 0 0 1 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1727 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1728 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1729 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 3 8 14 9 2 12 5 6 18 5 16 10 1 3 0 3 10 2 2 4 7 7 3 2 14 2 3 2 15 3 0 4 13 5 7 10
1730 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 12 0 4 0 0 0 0 0 0 0 0 4 1 4 0 0 1 0 0 0 0 0 0 0 0 0 0 3 0 1 0 7 0 11 11 42 15
1731 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1732 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 9 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1733 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 1 2 2 2 0 1 1 2 2 3 0 4 0 0 1 3 3 0 1 1 0 0 1 9 2 1 0 0 8 3 3 1 5 0 2 1
1734 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1735 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1736 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 4 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0
1737 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 8 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1738 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 16 1 0 0 1 1 0 0 0 2 63 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0
1739 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1740 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 0 0 0 1 0 0 0 174 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1741 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 1 7 7 16 4 10 10 5 43 2 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1742 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1743 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1744 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1745 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 16 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1746 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1747 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1748 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 6 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1749 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0
1750 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 1 0 1 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0
1751 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1752 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1753 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 1 0 0 1 1 0 0 1 1 0 0 0 0 0 1 0 2 0 1 2 0 1 1 1 0 1 0 0 1 0 0 0 0
1754 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 5 1 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1755 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 5 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
1756 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1757 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 1 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 3 4 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0
1758 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 7 2 44 1 0 2 6 12 0 0 0 28 0 0 0 38 10 28 0 95 0 1 71 0 0 11 0 0 14 22 0 25 31 3 10 18
1759 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 8 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1760 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0
1761 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1 0 8 1 0 0 0 0 0 0 0 1 0 0
1762 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 0 9 0 0 0 0 12 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1763 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 36 0 0 0 0 0 0 0
1764 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
1765 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1766 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 23 2 0 0 1 0 0 4 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 12
1767 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 6 6 7 2 25 5 51 35 5 3 14 5 0 0 0 0 0 56 12 13 1 35 0 62 54 150 172 291 43 280 99 0 0 2 172 41 5
1768 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 1 0 0 0 0 1 0 0 1 0 1 0 1 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0
1769 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1770 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 52 23 2 2 1 1 15 2 59 7 3 16 30 8 1 0 2 1 4 1 85 0 1 23 1 3 21 0 0 0 0 2 4 79 1 8 0
1771 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 0 0 11 1 1 0 0 0 0 0 0 0 0 0 1 0 8 0 1 0 0 0 0 2 8 0 0 0 0 1 3 0 0 0 0
1772 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1773 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1774 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1775 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1776 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 1 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1777 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
1778 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 138 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1779 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 5 35 0 0 0 0 0 1 0 0 0 0 0 0 1 233 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1780 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1781 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 12 2 4 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 1 0
1782 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1783 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 106 34 4 0 0 0 0 0 166 6 25 0 0 0 0 0 0 0 0 2 0 55 7 58 5 3 0 0 0 0 0 0 0 0 0 0
1784 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
1785 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1786 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 9 5 0 4 4 11 14 4 13 8 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1788 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1789 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1790 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 22 8 3 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
1791 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1792 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1793 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1794 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1795 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 1 2 4 4 5 6 1 5 0 0 0 0 0 0 0 0 0 0 1 0 0 0 4 0 6 3 11 1 5 0 1 3 3 0 0
1796 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 0 0 2 0 0 0 0 0 0 44 0 0 0 0 2 0 0 0 0 0 3 0 0 0 0 0 0 0 0 1 0 0 0 0 1
1797 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1798 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 6 11 29 8 12 3 13 5 1 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1799 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 5 1 0 0 0 43 0 0 0 1 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3 0 4
1800 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 2 0 0 0 3 0 0 0 0 0 0 0 0 0 4 3 17 0 0 0 0 0 0 0 0 0 0 4 0 0 1 0 2 0 1
1801 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1802 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1803 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1804 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 5 0 2 1 1 1 1 1 1 13 1
1805 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 5 9 0 0 0 0 0 1 2 1 3 0 0
1806 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1807 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 6 0 1 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
1808 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1809 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 11 14 9 2 1 25 20 6 12 1 12 9 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1810 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1811 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 23 1 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 14 0 0
1812 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 2 0 2 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 9 0 0 0 0 0 0 0 0
1813 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 5 5 55 0 0 3 1 4 2 17 2 0 0 0 0 1 1 4 0 2 2 6 2 2 4 1 1 0 4 5 45 2 0 3
1814 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1815 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 0 48 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
